Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/379-Morning-Glory-Ln-Marco-Island-FL-34145/103129139_zpid/,,Lot / Land for sale,Lot/Land,240,795000,No,,,,,,0.37,acres,,,379 Morning Glory Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/923-Whiskey-Creek-Dr-Marco-Island-FL-34145/103143383_zpid/,,Lot / Land for sale,Lot/Land,311,975000,Yes,425000.0,07/23/2024,,,,0.53,acres,,,923 Whiskey Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/995-Caxambas-Dr-Marco-Island-FL-34145/54189325_zpid/,,Lot / Land for sale,Lot/Land,580,6200000,No,,,,,,0.54,acres,,,995 Caxambas Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1026-Admiralty-Ct-Marco-Island-FL-34145/103152072_zpid/,,Lot / Land for sale,Lot/Land,230,1450000,No,,,,,,8712.0,sqft,,,1026 Admiralty Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1046-Fieldstone-Dr-Marco-Island-FL-34145/43775682_zpid/,,Lot / Land for sale,Lot/Land,169,2750000,No,,,,,,8712.0,sqft,,,1046 Fieldstone Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1181-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103077509_zpid/,,Lot / Land for sale,Lot/Land,202,990000,Yes,7010000.0,02/23/2024,,,,0.71,acres,,,1181 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1260-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103047952_zpid/,,Lot / Land for sale,Lot/Land,48,1050000,No,,,,,,0.53,acres,,,1260 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/791-Partridge-Ct-Marco-Island-FL-34145/98339659_zpid/,,Lot / Land for sale,Lot/Land,231,1850000,Yes,149000.0,01/22/2024,,,,0.3,acres,,,791 Partridge Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/118-1st-Ave-Marco-Island-FL-34145/103118717_zpid/,,Lot / Land for sale,Lot/Land,216,324900,No,,,,,,9147.6,sqft,,,118 1st Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1028-W-Inlet-Dr-Marco-Island-FL-34145/54189339_zpid/,,Lot / Land for sale,Lot/Land,722,9700000,No,,,,,,0.86,acres,,,1028 W Inlet Dr,Marco Island,34145,FL,USA
